PRIM_STATE,NAICS_TITLE,OCC_TITLE,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
IN,Cross-industry,"Installation, Maintenance, and Repair Occupations",29320,37240,47550,60960,77450
PA,Cross-industry,Food Preparation and Serving Related Occupations,17800,20680,24130,30190,38060
VA,Cross-industry,Office and Administrative Support Occupations,24560,29890,37840,48310,62590
IN,Cross-industry,Business and Financial Operations Occupations,37620,48050,62230,81270,107660
US,"Mining, Quarrying, and Oil and Gas Extraction",Water Transportation Workers,30350,38380,63850,100450,132350
ND,Cross-industry,Business and Financial Operations Occupations,38880,49310,63040,80640,102670
TX,Cross-industry,Educational Instruction and Library Occupations,22610,30100,59860,62420,77980
US,Information,Other Transportation Workers,36060,36290,36570,37020,37020
IL,Cross-industry,Healthcare Practitioners and Technical Occupations,36850,49120,74810,98680,129700
US,Health Care and Social Assistance,Metal Workers and Plastic Workers,17570,23990,37690,60850,76520
ND,Cross-industry,"Life, Physical, and Social Science Occupations",37830,48330,62700,81910,101600
DC,Cross-industry,Construction and Extraction Occupations,37070,46710,60360,77980,99770
SD,Cross-industry,Business and Financial Operations Occupations,46210,49410,62340,79570,101340
US,Finance and Insurance,Personal Care and Service Occupations,23050,30030,38400,74120,77780
US,Other Services (except Public Administration),Physical Scientists,37960,48690,63940,94570,126320
WY,Cross-industry,"Farming, Fishing, and Forestry Occupations",17900,23940,31220,38010,49240
US,Health Care and Social Assistance,Retail Sales Workers,19680,23380,28630,30880,37600
US,Retail Trade,Tour and Travel Guides,25060,27580,48140,57750,71500
US,Information,Personal Appearance Workers,30090,60600,117210,164060,166540
IN,Cross-industry,Transportation and Material Moving Occupations,23560,29360,36980,47310,60600
DE,Cross-industry,Sales and Related Occupations,22460,23940,30080,51800,82640
MN,Cross-industry,Production Occupations,29420,35800,39160,48720,61780
US,"Mining, Quarrying, and Oil and Gas Extraction",Occupational Health and Safety Specialists and Technicians,48510,62260,80070,103480,128170
US,Manufacturing,Information and Record Clerks,29320,36170,42890,48950,61010
US,Management of Companies and Enterprises,Supervisors of Transportation and Material Moving Workers,39290,49650,62870,79650,102160
MD,Cross-industry,Sales and Related Occupations,24440,27780,30890,49440,90630
MD,Cross-industry,Business and Financial Operations Occupations,47740,61340,80160,105910,134120
OH,Cross-industry,Protective Service Occupations,23340,29540,47440,63830,80060
US,Administrative and Support and Waste Management and Remediation Services,Plant and System Operators,34010,44790,60360,77810,97620
US,Wholesale Trade,Communications Equipment Operators,28490,29650,37470,46490,50580
MS,Cross-industry,Construction and Extraction Occupations,27150,29720,37910,49150,61640
US,Real Estate and Rental and Leasing,Secretaries and Administrative Assistants,27070,29950,37720,48190,61150
MT,Cross-industry,Legal Occupations,37160,46970,63050,98380,127020
US,Cross-industry,Educational Instruction and Library Occupations,28320,37110,57220,77150,100310
US,Wholesale Trade,Grounds Maintenance Workers,29740,35760,38120,45970,48950
US,Educational Services,Production Occupations,29590,37990,48750,63220,79780
AR,Cross-industry,Educational Instruction and Library Occupations,22880,29720,47510,60600,75940
US,Management of Companies and Enterprises,Construction Trades Workers,31710,39220,59770,78450,99820
US,Health Care and Social Assistance,"Life, Physical, and Social Science Occupations",38180,52850,78530,110820,161890
HI,Cross-industry,Healthcare Practitioners and Technical Occupations,46420,60980,98010,126800,205350
MS,Cross-industry,"Farming, Fishing, and Forestry Occupations",22620,28480,36560,46910,55350
US,Other Services (except Public Administration),Other Management Occupations,40970,52470,74000,100940,157060
MD,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",29380,38720,59870,81010,112340
US,Real Estate and Rental and Leasing,Supervisors of Transportation and Material Moving Workers,31420,39580,52140,65260,79640
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Animal Care and Service Workers,22980,28660,35860,45220,51930
US,"Agriculture, Forestry, Fishing and Hunting",Healthcare Diagnosing or Treating Practitioners,50480,79170,99040,166350,171090
RI,Cross-industry,Construction and Extraction Occupations,36900,46990,59610,76420,95040
CT,Cross-industry,Architecture and Engineering Occupations,59820,74750,91210,112490,131030
US,Accommodation and Food Services,Financial Clerks,23800,29390,36910,47070,59850
US,Construction,"Life, Physical, and Social Science Occupations",45400,58140,76500,95430,109440
US,Health Care and Social Assistance,Healthcare Support Occupations,22880,28480,29830,37110,46660
US,Wholesale Trade,Sales and Related Occupations,30190,40750,61020,94310,130590
SC,Cross-industry,Architecture and Engineering Occupations,44620,58310,76650,99310,126190
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)","Drafters, Engineering Technicians, and Mapping Technicians",37540,47670,62370,81660,99340
US,Educational Services,Business and Financial Operations Occupations,38200,48400,61850,79360,101260
US,Educational Services,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",22480,28690,36030,39890,52020
US,Health Care and Social Assistance,Supervisors of Production Workers,29580,36120,46180,61810,80320
US,"Professional, Scientific, and Technical Services","Supervisors of Installation, Maintenance, and Repair Workers",47130,60590,77450,98730,124840
US,Cross-industry,Management Occupations,47860,74710,102450,160960,
US,Cross-industry,Top Executives,41260,60900,98720,160540,
US,Cross-industry,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",63270,95140,128160,177360,
US,Cross-industry,Operations Specialties Managers,73230,95660,127140,165860,
US,Cross-industry,Legal Occupations,38620,58400,82430,156900,
US,Cross-industry,"Lawyers, Judges, and Related Workers",60420,80700,127540,186810,
US,Cross-industry,Air Transportation Workers,39450,60520,82170,158870,
US,"Agriculture, Forestry, Fishing and Hunting","Advertising, Marketing, Promotions, Public Relations, and Sales Managers",59590,81720,100340,158040,
US,"Mining, Quarrying, and Oil and Gas Extraction",Management Occupations,61330,95430,126950,179230,
US,"Mining, Quarrying, and Oil and Gas Extraction",Top Executives,48790,78220,122420,169580,
US,"Mining, Quarrying, and Oil and Gas Extraction","Advertising, Marketing, Promotions, Public Relations, and Sales Managers",94690,111320,151300,198440,
US,"Mining, Quarrying, and Oil and Gas Extraction",Operations Specialties Managers,77750,99590,129570,168300,
US,"Mining, Quarrying, and Oil and Gas Extraction",Other Management Occupations,74460,98440,133070,202780,
US,"Mining, Quarrying, and Oil and Gas Extraction",Engineers,67060,96070,124520,162440,
US,"Mining, Quarrying, and Oil and Gas Extraction",Physical Scientists,59490,77500,104270,163400,
US,"Mining, Quarrying, and Oil and Gas Extraction",Legal Occupations,59190,73770,97540,162740,
US,"Mining, Quarrying, and Oil and Gas Extraction","Lawyers, Judges, and Related Workers",77940,119550,163360,,
US,"Mining, Quarrying, and Oil and Gas Extraction",Supervisors of Sales Workers,62680,85220,131850,198160,
US,Utilities,Management Occupations,80070,103140,131710,167950,
US,Utilities,Top Executives,74460,99270,130500,170630,
US,Utilities,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",77520,99520,131700,169130,
US,Utilities,Operations Specialties Managers,94690,117310,135410,167840,
US,Utilities,Legal Occupations,75690,98380,152020,198080,
US,Utilities,"Lawyers, Judges, and Related Workers",99500,127520,170400,,
US,Construction,Top Executives,47120,63890,99010,150660,
US,Construction,Legal Occupations,48950,75420,124210,199260,
US,Construction,"Lawyers, Judges, and Related Workers",75420,99880,152650,,
US,Wholesale Trade,Management Occupations,58650,78000,119400,164670,
US,Wholesale Trade,Top Executives,47570,72890,102110,162770,
US,Wholesale Trade,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",72630,95420,128050,171890,
US,Wholesale Trade,Operations Specialties Managers,62790,82300,120230,162720,
US,Wholesale Trade,Other Management Occupations,61970,95180,128010,169830,
US,Wholesale Trade,Life Scientists,48800,64230,99830,161720,
US,Wholesale Trade,Legal Occupations,38360,71080,127520,,
US,Wholesale Trade,"Lawyers, Judges, and Related Workers",73290,103630,166740,,
US,Wholesale Trade,Air Transportation Workers,33490,50120,100110,172500,
US,Information,Management Occupations,75000,102420,160540,,
US,Information,Top Executives,49550,79300,127750,,
US,Information,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",80710,120230,163240,,
US,Information,Operations Specialties Managers,96740,126630,163680,,
US,Information,Other Management Occupations,64650,99340,150720,203080,
US,Information,Legal Occupations,61230,99880,162670,,
US,Information,"Lawyers, Judges, and Related Workers",101270,132010,191130,,
US,Information,Healthcare Diagnosing or Treating Practitioners,59890,77450,94740,161740,
US,Finance and Insurance,Management Occupations,63940,98570,133610,206950,
US,Finance and Insurance,Top Executives,54630,80350,129560,,
US,Finance and Insurance,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",77350,102970,155220,,
US,Finance and Insurance,Operations Specialties Managers,75170,99510,135510,202530,
US,Finance and Insurance,Other Management Occupations,77940,101020,131700,190290,
US,Finance and Insurance,Life Scientists,68030,127370,135470,173840,
US,Finance and Insurance,Social Scientists and Related Workers,61100,77950,128160,201490,
US,Finance and Insurance,Legal Occupations,44810,58560,89770,163170,
US,Finance and Insurance,"Lawyers, Judges, and Related Workers",81620,119950,163280,,
US,Finance and Insurance,"Librarians, Curators, and Archivists",44580,77400,128990,,
US,Finance and Insurance,Supervisors of Food Preparation and Serving Workers,51330,64970,80590,,
US,Finance and Insurance,Air Transportation Workers,78720,100190,129700,173260,
US,Real Estate and Rental and Leasing,Top Executives,38500,59710,85860,131370,
US,Real Estate and Rental and Leasing,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",59120,78070,107860,161910,
US,Real Estate and Rental and Leasing,Operations Specialties Managers,50650,77190,119860,163360,
US,Real Estate and Rental and Leasing,Legal Occupations,40960,59030,86050,167280,
US,Real Estate and Rental and Leasing,"Lawyers, Judges, and Related Workers",81620,126340,167290,,
US,"Professional, Scientific, and Technical Services",Management Occupations,72580,100040,150860,206520,
US,"Professional, Scientific, and Technical Services",Top Executives,49340,80680,129600,207330,
US,"Professional, Scientific, and Technical Services","Advertising, Marketing, Promotions, Public Relations, and Sales Managers",78230,102780,153030,207370,
US,"Professional, Scientific, and Technical Services",Operations Specialties Managers,81600,117310,156150,204630,
US,"Professional, Scientific, and Technical Services",Other Management Occupations,77860,103780,154060,205640,
US,"Professional, Scientific, and Technical Services",Legal Occupations,37430,48730,78630,154880,
